*/
Date/Time,Temp [Â°C],Conf [Â±] (Temperature; 90% confidence v...),Sal (PSU),Conf [Â±] (Salinity; 90% confidence value),Chl a [Âµg/l],Conf [Â±] (Chlorophyll a; 90% confidence...),O2 sat [%],Conf [Â±] (Oxygen saturation; 90% confid...),Turbidity [FTU],Conf [Â±] (Turbidity; 90% confidence value)
2020-10-12T22:00:00,15.197,0.005,33.153,0.067,1.501,0.163,88.533,0.357,1.501,0.163
2020-10-12T23:00:00,15.125,0.004,33.139,0.033,1.174,0.163,89.017,1.361,1.174,0.163
2020-10-13T00:00:00,15.020,0.006,33.115,0.003,1.049,0.199,87.716,0.258,1.049,0.199
2020-10-13T01:00:00,15.307,0.004,33.130,0.003,0.968,0.172,83.910,0.026,0.968,0.172
2020-10-13T02:00:00,15.422,0.004,33.254,0.003,0.990,0.181,85.525,0.093,0.990,0.181
2020-10-13T03:00:00,15.348,0.005,33.043,0.004,1.182,0.160,86.228,0.144,1.182,0.160
2020-10-13T04:00:00,15.432,0.005,33.073,0.003,1.060,0.227,85.904,0.120,1.060,0.227
2020-10-13T05:00:00,15.466,0.005,33.110,0.003,1.033,0.214,85.096,0.062,1.033,0.214
2020-10-13T06:00:00,15.556,0.004,33.011,0.004,1.235,0.147,85.813,0.114,1.235,0.147
2020-10-13T07:00:00,15.520,0.004,33.025,0.004,1.206,0.192,85.781,0.111,1.206,0.192
2020-10-13T08:00:00,15.352,0.005,33.112,0.003,1.083,0.177,84.960,0.052,1.083,0.177
2020-10-13T09:00:00,15.244,0.005,33.075,0.004,1.239,0.180,86.193,0.141,1.239,0.180
2020-10-13T10:00:00,15.378,0.004,32.948,0.004,1.230,0.193,86.828,0.187,1.230,0.193
2020-10-13T11:00:00,15.421,0.005,32.987,0.004,1.230,0.166,87.216,0.215,1.230,0.166
2020-10-13T14:00:00,15.503,0.006,,,,,,,,
2020-10-13T15:00:00,15.468,0.004,33.272,0.003,1.262,0.178,90.912,0.480,1.262,0.178
2020-10-13T16:00:00,15.365,0.004,33.252,0.003,1.320,0.192,89.994,0.414,1.320,0.192
2020-10-13T17:00:00,15.391,0.005,33.255,0.003,1.515,0.207,88.737,0.324,1.515,0.207
2020-10-13T18:00:00,15.470,0.005,33.277,0.003,1.812,0.232,87.995,0.271,1.812,0.232
2020-10-13T19:00:00,15.503,0.004,33.285,0.003,1.681,0.147,87.757,0.254,1.681,0.147
2020-10-13T20:00:00,15.449,0.004,33.278,0.003,1.581,0.189,87.397,0.228,1.581,0.189
2020-10-13T21:00:00,15.365,0.005,33.266,0.003,1.749,0.248,88.086,0.277,1.749,0.248
2020-10-13T22:00:00,15.353,0.004,33.207,0.003,1.500,0.177,90.536,0.453,1.500,0.177
2020-10-13T23:00:00,15.402,0.004,33.217,0.003,1.502,0.167,88.933,0.338,1.502,0.167
2020-10-14T00:00:00,15.390,0.005,33.244,0.003,1.529,0.216,88.416,0.301,1.529,0.216
2020-10-14T01:00:00,15.391,0.005,33.258,0.003,1.429,0.157,88.079,0.277,1.429,0.157
2020-10-14T02:00:00,15.386,0.010,33.258,0.003,1.459,0.182,88.238,0.288,1.459,0.182
2020-10-14T05:00:00,15.311,0.005,33.231,0.003,1.219,0.144,88.118,0.279,1.219,0.144
2020-10-14T06:00:00,15.292,0.005,33.239,0.003,1.232,0.174,87.987,0.270,1.232,0.174
2020-10-14T07:00:00,15.280,0.009,33.260,0.003,1.220,0.068,87.837,0.259,1.220,0.068
2020-10-14T08:00:00,15.219,0.005,33.235,0.015,,,89.061,0.987,,
2020-10-14T09:00:00,15.099,0.005,33.230,0.013,,,89.825,0.969,,
2020-10-14T10:00:00,15.053,0.006,33.234,0.008,1.355,0.180,90.088,0.575,1.355,0.180
2020-10-14T11:00:00,15.143,0.005,33.241,0.003,1.508,0.171,90.944,0.418,1.508,0.171
2020-10-14T12:00:00,15.173,0.004,33.239,0.014,1.623,0.366,91.215,0.902,1.623,0.366
2020-10-14T13:00:00,15.179,0.006,33.246,0.015,,,91.425,1.051,,
2020-10-14T14:00:00,15.104,0.007,33.249,0.014,,,92.696,1.020,,
2020-10-14T15:00:00,14.875,0.007,33.250,0.015,,,95.875,0.936,,
2020-10-14T16:00:00,14.845,0.005,33.258,0.012,,,95.307,1.017,,
2020-10-14T17:00:00,14.869,0.005,33.264,0.012,1.412,0.164,93.529,1.036,1.412,0.164
2020-10-14T18:00:00,15.095,0.006,33.261,0.012,1.403,0.168,91.391,1.121,1.403,0.168
2020-10-14T19:00:00,15.003,0.006,33.251,0.016,1.353,0.171,90.251,0.835,1.353,0.171
2020-10-14T20:00:00,14.975,0.005,33.241,0.008,1.586,0.177,89.676,0.572,1.586,0.177
2020-10-14T21:00:00,14.995,0.006,33.237,0.006,1.333,0.197,89.491,0.563,1.333,0.197
2020-10-14T22:00:00,14.893,0.007,33.256,0.008,1.333,0.163,90.045,0.454,1.333,0.163
2020-10-14T23:00:00,14.839,0.007,33.264,0.005,1.354,0.177,90.285,0.216,1.354,0.177
2020-10-15T00:00:00,14.868,0.005,33.267,0.005,1.505,0.193,90.565,0.237,1.505,0.193
2020-10-15T01:00:00,14.828,0.005,33.263,0.006,1.450,0.199,90.144,0.499,1.450,0.199
2020-10-15T02:00:00,14.758,0.007,33.266,0.006,1.316,0.167,90.455,0.942,1.316,0.167
2020-10-15T03:00:00,14.812,0.005,33.267,0.006,1.374,0.154,90.476,0.752,1.374,0.154
2020-10-15T04:00:00,14.851,0.008,33.268,0.005,1.393,0.159,90.000,0.317,1.393,0.159
2020-10-15T05:00:00,14.922,0.006,33.270,0.004,1.378,0.157,89.904,0.188,1.378,0.157
2020-10-15T06:00:00,14.834,0.006,33.275,0.003,1.216,0.202,89.301,0.262,1.216,0.202
2020-10-15T07:00:00,14.813,0.007,33.274,0.010,1.093,0.187,89.284,0.192,1.093,0.187
2020-10-15T08:00:00,14.803,0.004,33.269,0.014,1.172,0.160,89.498,0.415,1.172,0.160
2020-10-15T09:00:00,14.811,0.004,33.269,0.010,1.196,0.210,89.685,0.309,1.196,0.210
2020-10-15T10:00:00,14.792,0.004,33.273,0.011,1.229,0.210,90.225,0.438,1.229,0.210
2020-10-15T11:00:00,14.784,0.005,33.279,0.004,1.268,0.162,90.583,0.205,1.268,0.162
2020-10-15T12:00:00,14.760,0.008,33.281,0.004,1.522,0.186,91.241,0.457,1.522,0.186
2020-10-15T13:00:00,14.796,0.005,33.281,0.004,1.442,0.167,91.730,0.633,1.442,0.167
2020-10-15T14:00:00,14.656,0.005,33.277,0.005,1.266,0.193,92.405,1.219,1.266,0.193
2020-10-15T15:00:00,14.701,0.006,33.276,0.003,1.340,0.164,93.874,0.701,1.340,0.164
2020-10-15T16:00:00,14.704,0.005,33.278,0.015,1.344,0.022,94.207,1.074,1.344,0.022
2020-10-15T17:00:00,14.785,0.006,33.277,0.010,1.632,0.193,93.101,1.652,1.632,0.193
2020-10-15T18:00:00,14.577,0.009,33.280,0.014,1.549,0.051,92.453,0.886,1.549,0.051
2020-10-15T19:00:00,14.801,0.006,33.281,0.004,1.468,0.141,91.004,0.333,1.468,0.141
2020-10-15T20:00:00,14.825,0.005,33.271,0.013,1.468,0.197,90.165,0.121,1.468,0.197
2020-10-15T21:00:00,14.890,0.005,33.259,0.014,1.404,0.171,90.126,0.927,1.404,0.171
2020-10-15T22:00:00,14.866,0.006,33.246,0.014,,,89.964,0.914,,
2020-10-15T23:00:00,14.712,0.006,33.268,0.012,1.381,0.174,89.987,0.213,1.381,0.174
2020-10-16T00:00:00,14.753,0.006,33.277,0.004,1.589,0.190,89.666,0.886,1.589,0.190
2020-10-16T01:00:00,14.733,0.006,33.253,0.020,1.527,0.185,88.593,1.130,1.527,0.185
2020-10-16T02:00:00,14.608,0.005,33.269,0.013,1.359,0.044,90.143,1.126,1.359,0.044
2020-10-16T03:00:00,14.551,0.007,33.270,0.014,,,90.095,0.782,,
2020-10-16T04:00:00,14.603,0.006,33.266,0.006,1.288,0.181,89.108,0.646,1.288,0.181
2020-10-16T05:00:00,14.669,0.006,33.263,0.012,1.525,0.356,88.247,0.863,1.525,0.356
2020-10-16T06:00:00,14.671,0.005,33.263,0.014,,,87.608,1.098,,
2020-10-16T07:00:00,14.638,0.006,33.238,0.067,1.099,0.210,87.054,0.576,1.099,0.210
2020-10-16T08:00:00,14.635,0.007,33.252,0.024,1.138,0.192,88.184,0.370,1.138,0.192
2020-10-16T09:00:00,14.808,0.011,33.116,0.019,,,89.383,1.122,,
2020-10-16T10:00:00,14.877,0.009,33.240,0.012,,,90.125,1.037,,
2020-10-16T11:00:00,14.829,0.007,33.261,0.015,,,90.591,0.966,,
2020-10-16T12:00:00,14.987,0.006,33.275,0.013,,,90.999,1.028,,
2020-10-16T13:00:00,14.968,0.005,33.281,0.012,,,91.312,0.976,,
2020-10-16T14:00:00,14.889,0.005,33.274,0.022,1.462,0.180,91.509,0.270,1.462,0.180
2020-10-16T15:00:00,14.847,0.005,33.270,0.014,1.315,0.332,95.029,0.951,1.315,0.332
2020-10-16T16:00:00,14.846,0.005,33.264,0.006,1.497,0.161,94.643,2.525,1.497,0.161
2020-10-16T17:00:00,14.824,0.006,33.263,0.012,1.609,0.041,96.705,1.257,1.609,0.041
2020-10-16T18:00:00,14.871,0.005,33.260,0.005,1.499,0.186,94.888,3.102,1.499,0.186
2020-10-16T19:00:00,14.832,0.005,33.264,0.004,1.424,0.159,93.682,2.565,1.424,0.159
2020-10-16T20:00:00,14.824,0.005,33.269,0.015,1.361,0.211,91.970,1.831,1.361,0.211
2020-10-16T21:00:00,14.814,0.004,33.270,0.015,1.315,0.254,90.803,1.059,1.315,0.254
2020-10-16T22:00:00,14.852,0.005,33.249,0.015,1.443,0.203,89.893,0.413,1.443,0.203
2020-10-16T23:00:00,14.827,0.005,33.246,0.017,1.356,0.174,90.050,0.374,1.356,0.174
2020-10-17T00:00:00,14.831,0.006,33.262,0.011,1.250,0.173,90.225,0.561,1.250,0.173
2020-10-17T01:00:00,14.938,0.005,33.231,0.025,1.325,0.176,89.498,0.616,1.325,0.176
2020-10-17T02:00:00,14.816,0.005,33.221,0.015,1.399,0.077,90.344,0.869,1.399,0.077
2020-10-17T03:00:00,14.804,0.006,33.252,0.006,1.389,0.177,89.705,1.360,1.389,0.177
2020-10-17T04:00:00,14.774,0.006,33.263,0.014,1.365,0.086,89.836,0.882,1.365,0.086
2020-10-17T05:00:00,14.782,0.005,33.256,0.015,1.275,0.189,88.810,0.219,1.275,0.189
2020-10-17T06:00:00,14.788,0.005,33.257,0.017,1.224,0.179,88.506,0.167,1.224,0.179
2020-10-17T07:00:00,14.716,0.005,33.259,0.016,1.080,0.143,87.877,0.261,1.080,0.143
2020-10-17T08:00:00,14.804,0.006,33.258,0.014,1.118,0.189,88.301,0.161,1.118,0.189
2020-10-17T09:00:00,14.788,0.005,33.264,0.014,1.153,0.335,89.064,1.089,1.153,0.335
2020-10-17T10:00:00,14.822,0.004,33.247,0.014,,,90.005,0.868,,
2020-10-17T11:00:00,14.822,0.005,33.230,0.013,1.357,0.203,90.122,0.276,1.357,0.203
2020-10-17T12:00:00,14.856,0.005,33.250,0.013,1.302,0.340,90.832,1.182,1.302,0.340
2020-10-17T13:00:00,15.085,0.005,33.255,0.004,1.421,0.166,91.241,0.171,1.421,0.166
2020-10-17T14:00:00,14.946,0.005,33.258,0.013,1.449,0.142,91.517,0.120,1.449,0.142
2020-10-17T15:00:00,14.926,0.006,33.255,0.012,1.503,0.193,92.043,0.574,1.503,0.193
2020-10-17T16:00:00,14.901,0.005,33.249,0.006,1.503,0.185,93.116,1.791,1.503,0.185
2020-10-17T17:00:00,14.866,0.005,33.246,0.014,1.708,0.053,93.989,1.079,1.708,0.053
2020-10-17T18:00:00,14.856,0.005,33.240,0.006,1.408,0.171,92.592,1.181,1.408,0.171
2020-10-17T19:00:00,14.931,0.005,33.244,0.004,1.449,0.171,92.318,1.008,1.449,0.171
2020-10-17T20:00:00,14.909,0.006,33.245,0.006,1.310,0.195,91.425,0.778,1.310,0.195
2020-10-17T21:00:00,14.858,0.006,33.244,0.004,1.340,0.250,90.686,0.722,1.340,0.250
2020-10-17T22:00:00,14.820,0.005,33.243,0.015,1.373,0.160,90.269,0.426,1.373,0.160
2020-10-17T23:00:00,14.802,0.004,33.245,0.025,1.433,0.150,90.071,0.292,1.433,0.150
2020-10-18T00:00:00,14.742,0.006,33.251,0.013,1.255,0.137,89.971,1.001,1.255,0.137
2020-10-18T01:00:00,14.699,0.005,33.229,0.012,,,89.862,1.093,,
2020-10-18T02:00:00,14.567,0.005,33.248,0.014,0.942,0.166,89.149,1.277,0.942,0.166
2020-10-18T03:00:00,14.447,0.006,33.248,0.011,0.835,0.204,88.467,2.639,0.835,0.204
2020-10-18T04:00:00,14.550,0.006,33.252,0.021,0.898,0.190,88.943,2.592,0.898,0.190
2020-10-18T05:00:00,14.656,0.005,33.253,0.016,1.087,0.218,88.022,1.399,1.087,0.218
2020-10-18T06:00:00,14.654,0.006,33.253,0.015,1.180,0.222,86.838,1.424,1.180,0.222
2020-10-18T07:00:00,14.726,0.007,33.258,0.010,1.273,0.162,87.185,1.574,1.273,0.162
2020-10-18T08:00:00,14.797,0.007,33.260,0.013,1.342,0.187,87.723,1.010,1.342,0.187
2020-10-18T09:00:00,14.763,0.006,33.265,0.005,1.349,0.202,88.706,0.353,1.349,0.202
2020-10-18T10:00:00,14.757,0.005,33.263,0.012,1.211,0.294,89.471,0.868,1.211,0.294
2020-10-18T11:00:00,14.722,0.007,33.261,0.015,,,89.532,1.118,,
2020-10-18T12:00:00,14.677,0.005,33.261,0.010,1.464,0.150,89.426,0.310,1.464,0.150
2020-10-18T13:00:00,14.691,0.006,33.267,0.015,1.409,0.000,89.181,1.094,1.409,0.000
2020-10-18T14:00:00,14.604,0.005,33.261,0.009,1.475,0.159,89.313,0.379,1.475,0.159
2020-10-18T15:00:00,14.573,0.004,33.265,0.007,1.297,0.193,89.520,0.511,1.297,0.193
2020-10-18T16:00:00,14.630,0.005,33.275,0.016,1.375,0.148,90.021,0.443,1.375,0.148
2020-10-18T17:00:00,14.672,0.005,33.271,0.018,1.288,0.145,89.861,0.750,1.288,0.145
2020-10-18T18:00:00,14.651,0.005,33.272,0.015,1.389,0.167,85.528,3.636,1.389,0.167
2020-10-18T19:00:00,14.675,0.007,33.272,0.009,1.544,0.173,86.148,3.311,1.544,0.173
2020-10-18T20:00:00,14.606,0.007,33.271,0.010,1.528,0.192,86.191,2.756,1.528,0.192
2020-10-18T21:00:00,14.556,0.006,33.273,0.016,1.416,0.167,86.474,2.116,1.416,0.167
2020-10-18T22:00:00,14.525,0.005,33.277,0.013,1.314,0.201,86.190,2.077,1.314,0.201
2020-10-18T23:00:00,14.508,0.006,33.276,0.011,1.276,0.181,86.892,1.228,1.276,0.181
2020-10-19T00:00:00,14.555,0.005,33.264,0.008,1.418,0.201,88.014,0.299,1.418,0.201
2020-10-19T01:00:00,14.539,0.006,33.261,0.010,1.375,0.153,87.283,0.397,1.375,0.153
2020-10-19T02:00:00,14.576,0.006,33.275,0.008,1.442,0.222,87.053,0.779,1.442,0.222
2020-10-19T03:00:00,14.399,0.006,33.275,0.006,1.281,0.154,86.637,0.217,1.281,0.154
2020-10-19T04:00:00,14.315,0.005,33.275,0.008,1.147,0.177,85.860,0.525,1.147,0.177
2020-10-19T05:00:00,14.165,0.005,33.276,0.012,1.001,0.180,85.156,2.880,1.001,0.180
2020-10-19T06:00:00,14.427,0.006,33.274,0.011,1.052,0.163,86.045,2.019,1.052,0.163
2020-10-19T07:00:00,14.603,0.006,33.256,0.048,1.233,0.190,84.425,2.660,1.233,0.190
2020-10-19T08:00:00,14.619,0.006,33.268,0.020,1.309,0.179,83.547,3.563,1.309,0.179
2020-10-19T09:00:00,14.655,0.007,33.253,0.004,1.358,0.185,84.492,2.562,1.358,0.185
2020-10-19T10:00:00,14.674,0.005,33.247,0.009,1.401,0.176,86.472,1.151,1.401,0.176
2020-10-19T11:00:00,14.693,0.005,33.261,0.016,1.292,0.081,88.065,1.089,1.292,0.081
2020-10-19T12:00:00,14.695,0.005,33.266,0.009,1.432,0.166,88.308,0.404,1.432,0.166
2020-10-19T13:00:00,14.685,0.006,33.265,0.014,1.587,0.196,88.249,0.988,1.587,0.196
2020-10-19T14:00:00,14.596,0.006,33.269,0.014,,,88.151,0.999,,
2020-10-19T15:00:00,14.600,0.006,33.271,0.004,1.513,0.179,87.880,0.222,1.513,0.179
2020-10-19T16:00:00,14.598,0.006,33.268,0.004,1.531,0.159,87.614,0.512,1.531,0.159
2020-10-19T17:00:00,14.476,0.005,33.266,0.005,1.255,0.175,87.716,0.467,1.255,0.175
2020-10-19T18:00:00,14.419,0.004,33.270,0.012,1.132,0.176,88.447,1.020,1.132,0.176
2020-10-19T19:00:00,14.601,0.006,33.272,0.013,1.258,0.180,88.582,2.495,1.258,0.180
2020-10-19T20:00:00,14.628,0.007,33.272,0.003,1.269,0.191,87.929,1.721,1.269,0.191
2020-10-19T21:00:00,14.654,0.007,33.277,0.005,1.434,0.138,86.969,1.981,1.434,0.138
2020-10-19T22:00:00,14.675,0.006,33.284,0.005,1.303,0.166,87.472,1.042,1.303,0.166
2020-10-19T23:00:00,14.661,0.005,33.286,0.010,1.392,0.190,88.133,0.437,1.392,0.190
2020-10-20T00:00:00,14.687,0.004,33.285,0.011,1.500,0.226,88.106,0.631,1.500,0.226
2020-10-20T01:00:00,14.660,0.005,33.279,0.006,1.442,0.198,88.168,0.628,1.442,0.198
2020-10-20T02:00:00,14.527,0.005,33.290,0.013,1.202,0.163,87.548,1.087,1.202,0.163
2020-10-20T03:00:00,14.494,0.005,33.290,0.008,1.277,0.197,87.747,0.391,1.277,0.197
2020-10-20T04:00:00,14.472,0.004,33.292,0.009,1.280,0.164,87.609,0.144,1.280,0.164
2020-10-20T05:00:00,14.462,0.006,33.291,0.008,1.330,0.180,86.968,0.592,1.330,0.180
2020-10-20T06:00:00,14.451,0.005,33.292,0.008,1.325,0.185,87.177,0.690,1.325,0.185
2020-10-20T07:00:00,14.463,0.006,33.289,0.024,1.295,0.176,87.727,0.594,1.295,0.176
2020-10-20T08:00:00,14.425,0.006,33.283,0.041,1.162,0.154,88.071,0.477,1.162,0.154
2020-10-20T09:00:00,14.262,0.004,33.299,0.015,0.931,0.174,87.736,1.455,0.931,0.174
2020-10-20T10:00:00,14.253,0.007,33.303,0.007,1.020,0.217,88.618,1.178,1.020,0.217
2020-10-20T11:00:00,14.246,0.005,33.300,0.006,1.005,0.196,88.496,0.339,1.005,0.196
2020-10-20T12:00:00,14.330,0.006,33.296,0.004,1.057,0.179,88.479,0.336,1.057,0.179
2020-10-20T13:00:00,14.418,0.006,33.293,0.007,1.230,0.178,88.388,0.191,1.230,0.178
2020-10-20T14:00:00,14.509,0.005,33.297,0.014,1.406,0.184,88.517,0.458,1.406,0.184
2020-10-20T15:00:00,14.448,0.006,33.297,0.009,1.498,0.153,88.506,0.490,1.498,0.153
2020-10-20T16:00:00,14.415,0.005,33.299,0.015,1.541,0.146,88.473,1.052,1.541,0.146
2020-10-20T17:00:00,14.393,0.005,33.296,0.013,,,88.539,1.063,,
2020-10-20T18:00:00,14.368,0.004,33.292,0.007,1.404,0.167,87.999,0.114,1.404,0.167
2020-10-20T19:00:00,14.390,0.004,33.293,0.009,1.238,0.200,87.156,1.144,1.238,0.200
2020-10-20T20:00:00,14.221,0.006,33.296,0.007,1.079,0.173,86.231,2.064,1.079,0.173
2020-10-20T21:00:00,14.346,0.006,33.293,0.009,1.236,0.170,85.493,2.619,1.236,0.170
2020-10-20T22:00:00,14.453,0.006,33.291,0.015,1.240,0.192,85.671,2.398,1.240,0.192
2020-10-20T23:00:00,14.458,0.006,33.293,0.014,1.159,0.056,86.230,0.953,1.159,0.056
2020-10-21T00:00:00,14.461,0.006,33.286,0.005,1.162,0.189,87.557,0.209,1.162,0.189
2020-10-21T01:00:00,14.559,0.004,33.282,0.003,1.311,0.196,87.860,0.358,1.311,0.196
2020-10-21T02:00:00,14.541,0.004,33.286,0.003,1.219,0.167,87.391,0.697,1.219,0.167
2020-10-21T03:00:00,14.462,0.005,33.289,0.011,1.198,0.230,86.640,1.019,1.198,0.230
2020-10-21T04:00:00,14.424,0.005,33.285,0.016,1.187,0.173,86.513,0.401,1.187,0.173
2020-10-21T05:00:00,14.425,0.005,33.283,0.013,1.269,0.202,86.204,0.370,1.269,0.202
2020-10-21T06:00:00,14.442,0.005,33.278,0.021,1.290,0.169,86.226,0.738,1.290,0.169
2020-10-21T07:00:00,14.446,0.004,33.279,0.010,1.208,0.195,86.427,1.439,1.208,0.195
2020-10-21T08:00:00,14.423,0.004,33.271,0.015,1.100,0.191,85.669,1.507,1.100,0.191
2020-10-21T09:00:00,14.361,0.005,33.261,0.004,0.942,0.176,85.682,1.040,0.942,0.176
2020-10-21T10:00:00,14.467,0.004,33.257,0.011,1.113,0.233,86.250,1.048,1.113,0.233
2020-10-21T11:00:00,14.519,0.005,33.254,0.012,,,86.321,1.137,,
2020-10-21T12:00:00,14.553,0.005,33.261,0.013,,,87.038,1.093,,
2020-10-21T13:00:00,14.583,0.005,33.265,0.011,1.332,0.152,87.491,0.871,1.332,0.152
2020-10-21T14:00:00,14.578,0.004,33.263,0.015,1.298,0.181,87.476,0.786,1.298,0.181
2020-10-21T15:00:00,14.511,0.005,33.260,0.014,1.180,0.181,87.604,0.989,1.180,0.181
2020-10-21T16:00:00,14.502,0.005,33.263,0.013,1.341,0.193,87.741,0.136,1.341,0.193
2020-10-21T17:00:00,14.490,0.006,33.263,0.003,1.298,0.150,87.707,0.290,1.298,0.150
2020-10-21T18:00:00,14.502,0.005,33.263,0.013,1.186,0.104,87.604,0.832,1.186,0.104
2020-10-21T19:00:00,14.506,0.005,33.266,0.013,1.188,0.186,87.130,0.191,1.188,0.186
2020-10-21T20:00:00,14.489,0.005,33.254,0.025,0.905,0.168,86.019,0.473,0.905,0.168
2020-10-21T21:00:00,14.493,0.005,33.257,0.014,0.780,0.214,85.936,1.211,0.780,0.214
2020-10-21T22:00:00,14.527,0.004,33.256,0.011,1.248,0.189,85.863,2.148,1.248,0.189
2020-10-21T23:00:00,14.558,0.006,33.246,0.022,1.455,0.186,86.675,3.783,1.455,0.186
2020-10-22T00:00:00,14.518,0.006,33.255,0.007,1.682,0.189,88.163,2.860,1.682,0.189
2020-10-22T01:00:00,14.500,0.004,33.261,0.003,2.084,0.187,89.486,1.533,2.084,0.187
2020-10-22T02:00:00,14.495,0.004,33.264,0.009,1.630,0.195,89.363,2.267,1.630,0.195
2020-10-22T03:00:00,14.495,0.004,33.264,0.002,1.454,0.199,88.227,1.118,1.454,0.199
2020-10-22T04:00:00,14.485,0.005,33.262,0.004,1.114,0.161,87.621,0.667,1.114,0.161
2020-10-22T05:00:00,14.457,0.005,33.263,0.002,1.303,0.187,87.941,0.750,1.303,0.187
2020-10-22T06:00:00,14.455,0.005,33.264,0.015,1.316,0.283,86.748,1.039,1.316,0.283
2020-10-22T07:00:00,14.460,0.005,33.269,0.004,1.281,0.149,86.921,2.161,1.281,0.149
2020-10-22T08:00:00,14.473,0.005,33.266,0.005,1.244,0.089,86.052,2.248,1.244,0.089
2020-10-22T09:00:00,14.471,0.005,33.268,0.006,1.477,0.099,84.449,4.713,1.477,0.099
2020-10-22T10:00:00,14.495,0.006,33.275,0.015,1.483,0.009,87.853,1.065,1.483,0.009
2020-10-22T11:00:00,14.514,0.004,33.272,0.004,1.512,0.085,91.619,1.328,1.512,0.085
2020-10-22T12:00:00,14.512,0.005,33.270,0.007,1.523,0.154,92.764,2.368,1.523,0.154
2020-10-22T13:00:00,14.521,0.006,33.270,0.007,1.537,0.246,92.430,1.827,1.537,0.246
2020-10-22T14:00:00,14.534,0.005,33.269,0.006,1.643,0.535,91.676,0.862,1.643,0.535
2020-10-22T15:00:00,14.530,0.005,33.268,0.004,1.487,0.302,90.467,0.340,1.487,0.302
2020-10-22T16:00:00,14.510,0.004,33.272,0.003,1.418,0.219,89.721,0.835,1.418,0.219
2020-10-22T17:00:00,14.472,0.005,33.270,0.016,0.998,0.018,89.223,0.982,0.998,0.018
2020-10-22T18:00:00,14.461,0.004,33.270,0.008,1.361,0.334,89.381,0.791,1.361,0.334
2020-10-22T19:00:00,14.443,0.004,33.273,0.007,1.162,0.246,89.406,1.368,1.162,0.246
2020-10-22T20:00:00,14.460,0.005,33.272,0.014,1.037,0.101,88.395,1.290,1.037,0.101
2020-10-22T21:00:00,14.428,0.005,33.271,0.014,1.274,0.305,87.192,2.230,1.274,0.305
2020-10-22T22:00:00,14.436,0.005,33.267,0.005,1.404,0.543,86.507,2.438,1.404,0.543
2020-10-22T23:00:00,14.431,0.004,33.260,0.003,1.321,0.192,88.411,2.133,1.321,0.192
2020-10-23T00:00:00,14.424,0.006,33.267,0.016,1.528,0.010,88.473,1.005,1.528,0.010
2020-10-23T01:00:00,14.402,0.005,33.267,0.005,1.342,0.189,89.604,0.947,1.342,0.189
2020-10-23T02:00:00,14.385,0.005,33.274,0.017,1.344,0.086,88.921,0.526,1.344,0.086
2020-10-23T03:00:00,14.279,0.005,33.275,0.004,1.296,0.148,88.499,0.341,1.296,0.148
2020-10-23T04:00:00,14.307,0.006,33.274,0.008,1.209,0.078,88.233,0.548,1.209,0.078
2020-10-23T05:00:00,14.243,0.005,33.274,0.008,1.175,0.180,87.777,0.544,1.175,0.180
2020-10-23T06:00:00,14.167,0.005,33.272,0.010,1.113,0.247,87.281,0.251,1.113,0.247
2020-10-23T07:00:00,14.193,0.005,33.275,0.015,0.745,0.027,87.239,0.955,0.745,0.027
2020-10-23T08:00:00,14.225,0.005,33.268,0.027,1.047,0.142,87.713,0.554,1.047,0.142
2020-10-23T09:00:00,14.294,0.005,33.285,0.015,1.322,0.011,84.673,1.160,1.322,0.011
2020-10-23T10:00:00,14.328,0.007,33.270,0.044,1.258,0.148,86.938,1.693,1.258,0.148
2020-10-23T11:00:00,14.296,0.006,33.276,0.031,1.192,0.210,90.538,1.176,1.192,0.210
2020-10-23T12:00:00,14.349,0.005,33.283,0.016,1.153,0.233,92.474,2.670,1.153,0.233
2020-10-23T13:00:00,14.404,0.004,33.281,0.013,0.837,0.020,93.646,0.779,0.837,0.020
2020-10-23T14:00:00,14.410,0.004,33.298,0.033,1.284,0.354,91.880,1.868,1.284,0.354
2020-10-23T15:00:00,14.411,0.004,33.291,0.037,1.278,0.402,90.404,0.634,1.278,0.402
2020-10-23T16:00:00,14.375,0.005,33.297,0.038,1.245,0.274,90.231,0.545,1.245,0.274
2020-10-23T17:00:00,14.315,0.004,33.293,0.033,1.241,0.260,89.832,0.372,1.241,0.260
2020-10-23T18:00:00,14.233,0.005,33.268,0.014,1.340,0.420,89.364,1.032,1.340,0.420
2020-10-23T19:00:00,14.309,0.005,33.253,0.014,1.263,0.443,88.831,1.002,1.263,0.443
2020-10-23T20:00:00,14.303,0.005,33.245,0.019,1.241,0.434,88.670,0.919,1.241,0.434
2020-10-23T21:00:00,14.284,0.005,33.265,0.042,1.098,0.210,88.166,1.885,1.098,0.210
2020-10-23T22:00:00,14.328,0.004,33.276,0.053,0.939,0.120,86.998,3.293,0.939,0.120
2020-10-23T23:00:00,14.337,0.005,33.283,0.045,1.131,0.167,86.047,2.838,1.131,0.167
2020-10-24T00:00:00,14.344,0.005,33.290,0.038,1.103,0.129,87.204,1.653,1.103,0.129
2020-10-24T01:00:00,14.223,0.010,33.277,0.013,0.953,0.025,87.490,0.958,0.953,0.025
2020-10-24T02:00:00,14.347,0.005,33.281,0.012,0.916,0.016,87.232,1.013,0.916,0.016
2020-10-24T03:00:00,14.300,0.005,33.290,0.033,1.000,0.114,87.676,0.478,1.000,0.114
